<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
52.0,5587599360.0,52.0,80162783232.0,1.0,0.0,1.0,327680000.0,,,,,3837788160.0,256.0,224.0,0.02182541090005544,86078062592.0,3837788160.0,mnasnet,141.0,4383312.0,0.0,35.0,0.0,,,,,,
52.0,8381399040.0,52.0,120244174848.0,1.0,0.0,1.0,491520000.0,,,,,4771020800.0,384.0,224.0,0.03223976590015809,129117093888.0,4771020800.0,mnasnet,141.0,4383312.0,0.0,35.0,0.0,,,,,,
52.0,11175198720.0,52.0,160325566464.0,1.0,0.0,1.0,655360000.0,,,,,6006243328.0,512.0,224.0,0.04252465909958118,172156125184.0,6006243328.0,mnasnet,141.0,4383312.0,0.0,35.0,0.0,,,,,,
,,,,37.0,0.0,73.0,10872225792.0,,,,,1604321280.0,1.0,128.0,0.007577662599942414,10882056192.0,1604321280.0,bert,135.0,109482240.0,0.0,,,25.0,9830400.0,,,,
,,,,37.0,0.0,73.0,21744451584.0,,,,,1820327936.0,2.0,128.0,0.008079765699949348,21764112384.0,1820327936.0,bert,135.0,109482240.0,0.0,,,25.0,19660800.0,,,,
,,,,37.0,0.0,73.0,43488903168.0,,,,,2040528896.0,4.0,128.0,0.007394382999336813,43528224768.0,2040528896.0,bert,135.0,109482240.0,0.0,,,25.0,39321600.0,,,,
,,,,37.0,0.0,73.0,86977806336.0,,,,,2040528896.0,8.0,128.0,0.007509232799930031,87056449536.0,2040528896.0,bert,135.0,109482240.0,0.0,,,25.0,78643200.0,,,,
,,,,37.0,0.0,73.0,173955612672.0,,,,,2040528896.0,16.0,128.0,0.01089219600034994,174112899072.0,2040528896.0,bert,135.0,109482240.0,0.0,,,25.0,157286400.0,,,,
,,,,37.0,0.0,73.0,347911225344.0,,,,,2329935872.0,32.0,128.0,0.01624163119995501,348225798144.0,2329935872.0,bert,135.0,109482240.0,0.0,,,25.0,314572800.0,,,,
,,,,37.0,0.0,73.0,695822450688.0,,,,,2705326080.0,64.0,128.0,0.029907450599421282,696451596288.0,2705326080.0,bert,135.0,109482240.0,0.0,,,25.0,629145600.0,,,,
,,,,37.0,0.0,73.0,1043733676032.0,,,,,3007315968.0,96.0,128.0,0.046010449000459634,1044677394432.0,3007315968.0,bert,135.0,109482240.0,0.0,,,25.0,943718400.0,,,,
,,,,37.0,0.0,73.0,1391644901376.0,,,,,3510632448.0,128.0,128.0,0.056186703500134175,1392903192576.0,3510632448.0,bert,135.0,109482240.0,0.0,,,25.0,1258291200.0,,,,
,,,,37.0,0.0,73.0,2087467352064.0,,,,,4267704320.0,192.0,128.0,0.08572626079985639,2089354788864.0,4267704320.0,bert,135.0,109482240.0,0.0,,,25.0,1887436800.0,,,,
,,,,37.0,0.0,73.0,2783289802752.0,,,,,5276434432.0,256.0,128.0,0.1106926382999518,2785806385152.0,5276434432.0,bert,135.0,109482240.0,0.0,,,25.0,2516582400.0,,,,
,,,,37.0,0.0,73.0,4174934704128.0,,,,,6786383872.0,384.0,128.0,0.16546096059973933,4178709577728.0,6786383872.0,bert,135.0,109482240.0,0.0,,,25.0,3774873600.0,,,,
,,,,37.0,0.0,73.0,5566579605504.0,,,,,8799649792.0,512.0,128.0,0.23301815619997795,5571612770304.0,8799649792.0,bert,135.0,109482240.0,0.0,,,25.0,5033164800.0,,,,
,,,,13.0,0.0,36.0,5435817984.0,,,,,1390411776.0,1.0,128.0,0.004275297399726696,5440929792.0,1390411776.0,distilbert,62.0,66362880.0,0.0,,,13.0,5111808.0,,,,
,,,,13.0,0.0,36.0,10871635968.0,,,,,1526726656.0,2.0,128.0,0.004520998800580855,10881859584.0,1526726656.0,distilbert,62.0,66362880.0,0.0,,,13.0,10223616.0,,,,
,,,,13.0,0.0,36.0,21743271936.0,,,,,1684013056.0,4.0,128.0,0.0041660615999717255,21763719168.0,1684013056.0,distilbert,62.0,66362880.0,0.0,,,13.0,20447232.0,,,,
,,,,13.0,0.0,36.0,43486543872.0,,,,,1816133632.0,8.0,128.0,0.0042042084998684,43527438336.0,1816133632.0,distilbert,62.0,66362880.0,0.0,,,13.0,40894464.0,,,,
,,,,13.0,0.0,36.0,86973087744.0,,,,,1900019712.0,16.0,128.0,0.005609683700458845,87054876672.0,1900019712.0,distilbert,62.0,66362880.0,0.0,,,13.0,81788928.0,,,,
,,,,13.0,0.0,36.0,173946175488.0,,,,,1950351360.0,32.0,128.0,0.008483059900027002,174109753344.0,1950351360.0,distilbert,62.0,66362880.0,0.0,,,13.0,163577856.0,,,,
,,,,13.0,0.0,36.0,347892350976.0,,,,,2151677952.0,64.0,128.0,0.01654960360028781,348219506688.0,2151677952.0,distilbert,62.0,66362880.0,0.0,,,13.0,327155712.0,,,,
,,,,13.0,0.0,36.0,521838526464.0,,,,,2453667840.0,96.0,128.0,0.02383766279963311,522329260032.0,2453667840.0,distilbert,62.0,66362880.0,0.0,,,13.0,490733568.0,,,,
,,,,13.0,0.0,36.0,695784701952.0,,,,,2956984320.0,128.0,128.0,0.0295594651994179,696439013376.0,2956984320.0,distilbert,62.0,66362880.0,0.0,,,13.0,654311424.0,,,,
,,,,13.0,0.0,36.0,1043677052928.0,,,,,3711959040.0,192.0,128.0,0.0455914019003103,1044658520064.0,3711959040.0,distilbert,62.0,66362880.0,0.0,,,13.0,981467136.0,,,,
,,,,13.0,0.0,36.0,1391569403904.0,,,,,4720689152.0,256.0,128.0,0.05757238369988045,1392878026752.0,4720689152.0,distilbert,62.0,66362880.0,0.0,,,13.0,1308622848.0,,,,
,,,,13.0,0.0,36.0,2087354105856.0,,,,,6230638592.0,384.0,128.0,0.0861894048997783,2089317040128.0,6230638592.0,distilbert,62.0,66362880.0,0.0,,,13.0,1962934272.0,,,,
,,,,13.0,0.0,36.0,2783138807808.0,,,,,8243904512.0,512.0,128.0,0.1216248431999702,2785756053504.0,8243904512.0,distilbert,62.0,66362880.0,0.0,,,13.0,2617245696.0,,,,
,,,,61.0,0.0,84.0,8266973184.0,,,,,1690304512.0,1.0,128.0,0.0189590677000524,8274444288.0,1690304512.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,7471104.0,,,,
,,,,61.0,0.0,84.0,16533946368.0,,,,,1952448512.0,2.0,128.0,0.020123432399850573,16548888576.0,1952448512.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,14942208.0,,,,
,,,,61.0,0.0,84.0,33067892736.0,,,,,2237661184.0,4.0,128.0,0.019560220400308026,33097777152.0,2237661184.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,29884416.0,,,,
,,,,61.0,0.0,84.0,66135785472.0,,,,,2239758336.0,8.0,128.0,0.019478939699911282,66195554304.0,2239758336.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,59768832.0,,,,
,,,,61.0,0.0,84.0,132271570944.0,,,,,2241855488.0,16.0,128.0,0.019095319399639262,132391108608.0,2241855488.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,119537664.0,,,,
,,,,61.0,0.0,84.0,264543141888.0,,,,,2550136832.0,32.0,128.0,0.019724015200336,264782217216.0,2550136832.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,239075328.0,,,,
,,,,61.0,0.0,84.0,529086283776.0,,,,,3066036224.0,64.0,128.0,0.03232580769981723,529564434432.0,3066036224.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,478150656.0,,,,
,,,,61.0,0.0,84.0,793629425664.0,,,,,3405774848.0,96.0,128.0,0.047002365000662384,794346651648.0,3405774848.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,717225984.0,,,,
,,,,61.0,0.0,84.0,1058172567552.0,,,,,3909091328.0,128.0,128.0,0.05887712809999358,1059128868864.0,3909091328.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,956301312.0,,,,
,,,,61.0,0.0,84.0,1587258851328.0,,,,,4666163200.0,192.0,128.0,0.0876482339001086,1588693303296.0,4666163200.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,1434451968.0,,,,
,,,,61.0,0.0,84.0,2116345135104.0,,,,,5672796160.0,256.0,128.0,0.1134893947004457,2118257737728.0,5672796160.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,1912602624.0,,,,
,,,,61.0,0.0,84.0,3174517702656.0,,,,,7182745600.0,384.0,128.0,0.17007955529988975,3177386606592.0,7182745600.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,2868903936.0,,,,
,,,,61.0,0.0,84.0,4232690270208.0,,,,,9198108672.0,512.0,128.0,0.22914046489968315,4236515475456.0,9198108672.0,funnel_transformer,174.0,130973184.0,0.0,,,29.0,3825205248.0,,,,
,,,,4.0,0.0,8.0,10884808704.0,,,,,1117782016.0,1.0,128.0,0.0075905666999460655,10894311424.0,1117782016.0,albert,15.0,11683584.0,0.0,,,3.0,9502720.0,,,,
,,,,4.0,0.0,8.0,21769617408.0,,,,,1161822208.0,2.0,128.0,0.008014492800430161,21788622848.0,1161822208.0,albert,15.0,11683584.0,0.0,,,3.0,19005440.0,,,,
,,,,4.0,0.0,8.0,43539234816.0,,,,,1186988032.0,4.0,128.0,0.007416917999944418,43577245696.0,1186988032.0,albert,15.0,11683584.0,0.0,,,3.0,38010880.0,,,,
,,,,4.0,0.0,8.0,87078469632.0,,,,,1231028224.0,8.0,128.0,0.007503408900083741,87154491392.0,1231028224.0,albert,15.0,11683584.0,0.0,,,3.0,76021760.0,,,,
,,,,4.0,0.0,8.0,174156939264.0,,,,,1281359872.0,16.0,128.0,0.010862259999703385,174308982784.0,1281359872.0,albert,15.0,11683584.0,0.0,,,3.0,152043520.0,,,,
,,,,4.0,0.0,8.0,348313878528.0,,,,,1428160512.0,32.0,128.0,0.0161694863003504,348617965568.0,1428160512.0,albert,15.0,11683584.0,0.0,,,3.0,304087040.0,,,,
,,,,4.0,0.0,8.0,696627757056.0,,,,,1679818752.0,64.0,128.0,0.030821141700289444,697235931136.0,1679818752.0,albert,15.0,11683584.0,0.0,,,3.0,608174080.0,,,,
,,,,4.0,0.0,8.0,1044941635584.0,,,,,2057306112.0,96.0,128.0,0.04435389939972083,1045853896704.0,2057306112.0,albert,15.0,11683584.0,0.0,,,3.0,912261120.0,,,,
,,,,4.0,0.0,8.0,1393255514112.0,,,,,2560622592.0,128.0,128.0,0.05504239379952197,1394471862272.0,2560622592.0,albert,15.0,11683584.0,0.0,,,3.0,1216348160.0,,,,
,,,,4.0,0.0,8.0,2089883271168.0,,,,,3315597312.0,192.0,128.0,0.08433987050011638,2091707793408.0,3315597312.0,albert,15.0,11683584.0,0.0,,,3.0,1824522240.0,,,,
,,,,4.0,0.0,8.0,2786511028224.0,,,,,4322230272.0,256.0,128.0,0.10970672229959746,2788943724544.0,4322230272.0,albert,15.0,11683584.0,0.0,,,3.0,2432696320.0,,,,
,,,,4.0,0.0,8.0,4179766542336.0,,,,,5832179712.0,384.0,128.0,0.16466576019956847,4183415586816.0,5832179712.0,albert,15.0,11683584.0,0.0,,,3.0,3649044480.0,,,,
,,,,4.0,0.0,8.0,5573022056448.0,,,,,7845445632.0,512.0,128.0,0.23259221900007104,5577887449088.0,7845445632.0,albert,15.0,11683584.0,0.0,,,3.0,4865392640.0,,,,
,,,,25.0,0.0,109.0,43487133696.0,,,,,1795162112.0,1.0,128.0,0.02288289480056847,43526455296.0,1795162112.0,longformer,159.0,148659456.0,0.0,,,25.0,39321600.0,,,,
,,,,25.0,0.0,109.0,86974267392.0,,,,,2103443456.0,2.0,128.0,0.02370837010021205,87052910592.0,2103443456.0,longformer,159.0,148659456.0,0.0,,,25.0,78643200.0,,,,
,,,,25.0,0.0,109.0,173948534784.0,,,,,2443182080.0,4.0,128.0,0.026516733400058,174105821184.0,2443182080.0,longformer,159.0,148659456.0,0.0,,,25.0,157286400.0,,,,
,,,,25.0,0.0,109.0,347897069568.0,,,,,2598371328.0,8.0,128.0,0.04522467760034488,348211642368.0,2598371328.0,longformer,159.0,148659456.0,0.0,,,25.0,314572800.0,,,,
,,,,25.0,0.0,109.0,695794139136.0,,,,,3005218816.0,16.0,128.0,0.08695410850050392,696423284736.0,3005218816.0,longformer,159.0,148659456.0,0.0,,,25.0,629145600.0,,,,
,,,,25.0,0.0,109.0,1391588278272.0,,,,,4018143232.0,32.0,128.0,0.1646468978993653,1392846569472.0,4018143232.0,longformer,159.0,148659456.0,0.0,,,25.0,1258291200.0,,,,
,,,,25.0,0.0,109.0,2783176556544.0,,,,,5635047424.0,64.0,128.0,0.3274140247995092,2785693138944.0,5635047424.0,longformer,159.0,148659456.0,0.0,,,25.0,2516582400.0,,,,
,,,,25.0,0.0,109.0,4174764834816.0,,,,,8059355136.0,96.0,128.0,0.4907804783993924,4178539708416.0,8059355136.0,longformer,159.0,148659456.0,0.0,,,25.0,3774873600.0,,,,
,,,,25.0,0.0,109.0,5566353113088.0,,,,,11291066368.0,128.0,128.0,0.6587332161005179,5571386277888.0,11291066368.0,longformer,159.0,148659456.0,0.0,,,25.0,5033164800.0,,,,
,,,,25.0,0.0,109.0,8349529669632.0,,,,,16135487488.0,192.0,128.0,0.988609140599874,8357079416832.0,16135487488.0,longformer,159.0,148659456.0,0.0,,,25.0,7549747200.0,,,,
,,,,25.0,0.0,109.0,11132706226176.0,,,,,22590521344.0,256.0,128.0,1.31878240349979,11142772555776.0,22590521344.0,longformer,159.0,148659456.0,0.0,,,25.0,10066329600.0,,,,
,,,,25.0,0.0,109.0,16699059339264.0,,,,,24647827456.0,384.0,128.0,1.9843736649003405,16714158833664.0,24647827456.0,longformer,159.0,148659456.0,0.0,,,25.0,15099494400.0,,,,
,,,,49.0,0.0,361.0,2592079872.0,,,,,1176502272.0,1.0,128.0,0.03150676539953565,2592079872.0,1176502272.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,5184159744.0,,,,,1222639616.0,2.0,128.0,0.03204052229993977,5184159744.0,1222639616.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,10368319488.0,,,,,1222639616.0,4.0,128.0,0.03256363219988998,10368319488.0,1222639616.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,20736638976.0,,,,,1224736768.0,8.0,128.0,0.03308576100025675,20736638976.0,1224736768.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,41473277952.0,,,,,1266679808.0,16.0,128.0,0.031836889700207385,41473277952.0,1266679808.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,82946555904.0,,,,,1321205760.0,32.0,128.0,0.03197640639991732,82946555904.0,1321205760.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,165893111808.0,,,,,1512046592.0,64.0,128.0,0.03248175439948682,165893111808.0,1512046592.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,248839667712.0,,,,,1769996288.0,96.0,128.0,0.032601579100446546,248839667712.0,1769996288.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,331786223616.0,,,,,2107637760.0,128.0,128.0,0.03244458140034112,331786223616.0,2107637760.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,497679335424.0,,,,,2610954240.0,192.0,128.0,0.03908720039980836,497679335424.0,2610954240.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,663572447232.0,,,,,3284140032.0,256.0,128.0,0.0512946048998856,663572447232.0,3284140032.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,995358670848.0,,,,,4290772992.0,384.0,128.0,0.07403852239949629,995358670848.0,4290772992.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,49.0,0.0,361.0,1327144894464.0,,,,,5635047424.0,512.0,128.0,0.11643899379996585,1327144894464.0,5635047424.0,mobile_bert,410.0,24581888.0,0.0,,,,,,,,
,,,,37.0,0.0,1.0,589824.0,,,,,1950351360.0,1.0,128.0,0.030469681300019147,3405428736.0,1950351360.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,393216.0,12.0,7059456.0,72.0,3397386240.0
,,,,37.0,0.0,1.0,1179648.0,,,,,2053111808.0,2.0,128.0,0.030685254900163272,6810857472.0,2053111808.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,786432.0,12.0,14118912.0,72.0,6794772480.0
,,,,37.0,0.0,1.0,2359296.0,,,,,2155872256.0,4.0,128.0,0.03213857880036812,13621714944.0,2155872256.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,1572864.0,12.0,28237824.0,72.0,13589544960.0
,,,,37.0,0.0,1.0,4718592.0,,,,,2155872256.0,8.0,128.0,0.02948852839981555,27243429888.0,2155872256.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,3145728.0,12.0,56475648.0,72.0,27179089920.0
,,,,37.0,0.0,1.0,9437184.0,,,,,2204106752.0,16.0,128.0,0.03313074190009502,54486859776.0,2204106752.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,6291456.0,12.0,112951296.0,72.0,54358179840.0
,,,,37.0,0.0,1.0,18874368.0,,,,,2321547264.0,32.0,128.0,0.030783660700399194,108973719552.0,2321547264.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,12582912.0,12.0,225902592.0,72.0,108716359680.0
,,,,37.0,0.0,1.0,37748736.0,,,,,2613051392.0,64.0,128.0,0.0350020689998928,217947439104.0,2613051392.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,25165824.0,12.0,451805184.0,72.0,217432719360.0
,,,,37.0,0.0,1.0,56623104.0,,,,,2969567232.0,96.0,128.0,0.047554850699816596,326921158656.0,2969567232.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,37748736.0,12.0,677707776.0,72.0,326149079040.0
,,,,37.0,0.0,1.0,75497472.0,,,,,3527409664.0,128.0,128.0,0.06444991940006731,435894878208.0,3527409664.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,50331648.0,12.0,903610368.0,72.0,434865438720.0
,,,,37.0,0.0,1.0,113246208.0,,,,,4362076160.0,192.0,128.0,0.09810150710036396,653842317312.0,4362076160.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,75497472.0,12.0,1355415552.0,72.0,652298158080.0
,,,,37.0,0.0,1.0,150994944.0,,,,,5473566720.0,256.0,128.0,0.12958844839959055,871789756416.0,5473566720.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,100663296.0,12.0,1807220736.0,72.0,869730877440.0
,,,,37.0,0.0,1.0,226492416.0,,,,,7138705408.0,384.0,128.0,0.19369736590015235,1307684634624.0,7138705408.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,150994944.0,12.0,2710831104.0,72.0,1304596316160.0
,,,,37.0,0.0,1.0,301989888.0,,,,,9359589376.0,512.0,128.0,0.2574530092999339,1743579512832.0,9359589376.0,squeeze_bert,123.0,51094272.0,0.0,,,1.0,201326592.0,12.0,3614441472.0,72.0,1739461754880.0
